finalizer,fixed_per_logical_message_latency_ms,decision_deadline_ms,coverage_floor,selective_error_ceiling,selected_interaction,selection_basis,one_way_unconditional_coverage,feedback_unconditional_coverage,one_way_selective_error,feedback_selective_error,one_way_evidence_payload_bytes,feedback_evidence_payload_bytes,one_way_logical_message_count,feedback_logical_message_count,baseline_operating_point
sender,2.5,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.75,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.0,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.25,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.5,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.75,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.0,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.25,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.5,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.75,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.0,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.25,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.5,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.75,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.0,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.25,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.5,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.75,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.0,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.25,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.5,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.75,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,8.0,43.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,0.0,44.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.25,44.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.5,44.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.75,44.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.0,44.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.25,44.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.5,44.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.75,44.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.0,44.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.25,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.5,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.75,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.0,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.25,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.5,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.75,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.0,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.25,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.5,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.75,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.0,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.25,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.5,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.75,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.0,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.25,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.5,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.75,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.0,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.25,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.5,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.75,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,8.0,44.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,0.0,44.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.25,44.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.5,44.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.75,44.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.0,44.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.25,44.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.5,44.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.75,44.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.0,44.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.25,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.5,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.75,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.0,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.25,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.5,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.75,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.0,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.25,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.5,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.75,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.0,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.25,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.5,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.75,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.0,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.25,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.5,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.75,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.0,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.25,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.5,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.75,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,8.0,44.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,0.0,45.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.25,45.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.5,45.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.75,45.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.0,45.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.25,45.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.5,45.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.75,45.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.0,45.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.25,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.5,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.75,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.0,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.25,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.5,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.75,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.0,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.25,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.5,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.75,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.0,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.25,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.5,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.75,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.0,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.25,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.5,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.75,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.0,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.25,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.5,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.75,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,8.0,45.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,0.0,45.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.25,45.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.5,45.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.75,45.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.0,45.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.25,45.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.5,45.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.75,45.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.0,45.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.25,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.5,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.75,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.0,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.25,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.5,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.75,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.0,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.25,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.5,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.75,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.0,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.25,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.5,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.75,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.0,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.25,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.5,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.75,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.0,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.25,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.5,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.75,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,8.0,45.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,0.0,46.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.25,46.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.5,46.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.75,46.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.0,46.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.25,46.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.5,46.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.75,46.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.0,46.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
