finalizer,fixed_per_message_latency_ms,decision_deadline_ms,feedback_minus_one_way_timely_coverage_pp,one_way_timely_coverage,feedback_timely_coverage,one_way_false_safe_rate,feedback_false_safe_rate,feedback_deadline_caused_abstention_probability,both_zero_timely_coverage,feedback_evidence_traffic_saving_percent,baseline_operating_point
receiver,2.0,14.0,-10.717322570538856,0.6273209487800939,0.5201477230747054,0.01732844141200413,0.010613811023776442,0.10717322570538866,False,66.18125250000027,False
receiver,3.0,14.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,14.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,15.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,15.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,15.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,15.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,15.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,15.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,15.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,16.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,16.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,16.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,16.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,16.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,16.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,16.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,17.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,17.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,17.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,17.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,17.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,17.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,17.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,18.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,18.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,18.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,18.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,18.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,18.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,18.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,19.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,19.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,19.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,19.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,19.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,19.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,19.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,20.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,20.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,20.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,20.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,20.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,20.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,20.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,21.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,21.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,21.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,21.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,21.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,21.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,21.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,22.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,22.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,22.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,22.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,22.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,22.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,22.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,23.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,23.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,23.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,23.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,23.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,23.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,23.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,24.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,24.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,24.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,24.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,24.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,24.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,24.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,25.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,25.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,25.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,25.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,25.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,25.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,25.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,26.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,26.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,26.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,26.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,26.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,26.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,26.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,27.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,27.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,27.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,27.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,27.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,27.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,27.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,28.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,28.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,28.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,28.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,3.0,28.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,4.0,28.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.0,False,66.18125250000027,False
receiver,5.0,28.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
